fecha;tiempo;MODELO_CONTROLADOR;VERSION_SOFTWARE;ZONA_MUERTA_ACEL_INF;ZONA_MUERTA_ACEL_SUP;ZONA_MUERTA_FRENO_INF;ZONA_MUERTA_FRENO_SUP;VALOR_PEDAL_ACELERADOR;VALOR_PEDAL_FRENO;VALOR_POTENCIA_CONTROL;VALOR_ALIMENTACION_AUX_5V;VALOR_ALIMENTACION_B+;VALOR_CORRIENTE_FASE_A;VALOR_CORRIENTE_FASE_B;VALOR_CORRIENTE_FASE_C;VALOR_VOLTAJE_FASE_A;VALOR_VOLTAJE_FASE_B;VALOR_VOLTAJE_FASE_C;DUTY_CYCLE_PWM;ROTACION_MOTOR;TEMP_MOTOR;TEMP_CONTROLADOR_INT;TEMP_CONTROLADOR_1;TEMP_CONTROLADOR_2;RPM_MECANICAS;CORRIENTE_ACTUAL;ACELERADOR;FRENO;MARCHA_ATRAS
05/10/2012;10:43:04;KBL72401;42;10;90;20;80;0,39;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;4;6;0;0;0
05/10/2012;10:43:05;KBL72401;42;10;90;20;80;0,39;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;4;6;0;0;0
05/10/2012;10:43:05;KBL72401;42;10;90;20;80;0,37;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;4;6;0;0;0
05/10/2012;10:43:06;KBL72401;42;10;90;20;80;0,37;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;4;6;0;0;0
05/10/2012;10:43:07;KBL72401;42;10;90;20;80;0,37;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;4;6;0;0;0
05/10/2012;10:43:07;KBL72401;42;10;90;20;80;0,39;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;4;6;0;0;0
05/10/2012;10:43:08;KBL72401;42;10;90;20;80;0,39;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:09;KBL72401;42;10;90;20;80;0,39;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:09;KBL72401;42;10;90;20;80;0,39;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:10;KBL72401;42;10;90;20;80;0,39;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:11;KBL72401;42;10;90;20;80;0,39;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:12;KBL72401;42;10;90;20;80;0,39;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:12;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:13;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:14;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:14;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:15;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:16;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:16;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:17;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:18;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:19;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:19;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:20;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:21;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:21;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:22;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:23;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;1;6;0;0;0
05/10/2012;10:43:23;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;1;6;0;0;0
05/10/2012;10:43:24;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;0;6;0;0;0
05/10/2012;10:43:25;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;1;6;0;0;0
05/10/2012;10:43:26;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;3;6;0;0;0
05/10/2012;10:43:26;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;4;6;0;0;0
05/10/2012;10:43:27;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;4;6;0;0;0
05/10/2012;10:43:28;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;24;22;4;6;0;0;0
05/10/2012;10:43:28;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;4;6;0;0;0
05/10/2012;10:43:29;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;4;6;0;0;0
05/10/2012;10:43:30;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:30;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:31;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:32;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:33;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:33;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:34;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:35;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:35;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:36;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:37;KBL72401;42;10;90;20;80;0;0;80,81;4,96;81,18;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
05/10/2012;10:43:37;KBL72401;42;10;90;20;80;0;0;80,81;4,96;80,81;130;129;131;0,37;0,37;0,37;4;0;8;33;22;22;0;6;0;0;0
